ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759326993.855704,29.134,arcade,1.491,0.009,1.364,0.378,0.013,0.000,0.006,0.000,1.288
1759326993.883799,27.883,arcade,0.798,0.005,1.901,0.456,0.012,0.000,0.004,0.000,0.919
1759326993.910434,26.538,arcade,0.754,0.004,1.829,0.425,0.013,0.000,0.004,0.000,1.248
1759326993.937801,26.376,arcade,0.835,0.004,2.740,0.334,0.016,0.000,0.004,0.000,1.092
1759326993.965858,26.970,arcade,0.715,0.003,1.570,0.440,0.010,0.000,0.005,0.000,1.046
1759326993.991070,26.904,arcade,0.672,0.004,1.926,0.525,0.016,0.000,0.006,0.000,0.278
1759326994.020593,27.441,arcade,0.961,0.005,3.379,0.587,0.020,0.000,0.007,0.000,0.231
1759326994.046524,25.312,arcade,0.796,0.005,1.475,0.397,0.013,0.000,0.005,0.000,1.019
1759326994.073606,26.282,arcade,0.753,0.004,1.394,0.421,0.016,0.000,0.005,0.000,1.253
1759326994.102257,28.207,arcade,1.096,0.011,3.238,0.351,0.017,0.000,0.005,0.000,1.121
1759326994.127803,25.464,arcade,0.685,0.005,1.415,0.361,0.009,0.000,0.003,0.000,0.949
1759326994.153884,25.503,arcade,0.793,0.004,1.254,0.307,0.015,0.000,0.006,0.000,1.397
1759326994.182966,28.390,arcade,0.885,0.006,4.502,0.343,0.014,0.000,0.005,0.000,1.083
1759326994.208639,26.182,arcade,0.850,0.005,1.352,0.449,0.010,0.000,0.003,0.000,0.907
1759326994.237752,27.776,arcade,0.842,0.004,1.841,0.529,0.018,0.000,0.006,0.000,1.196
1759326994.265829,28.184,arcade,0.828,0.005,1.404,0.413,0.017,0.000,0.006,0.000,1.054
1759326994.293405,26.964,arcade,0.907,0.006,1.742,0.538,0.016,0.000,0.006,0.000,1.403
1759326994.319035,25.710,arcade,0.781,0.005,1.538,0.560,0.018,0.000,0.006,0.000,0.171
1759326994.347939,27.861,arcade,0.880,0.008,3.452,0.409,0.021,0.000,0.005,0.000,1.598
1759326994.382567,34.612,arcade,0.793,0.006,1.335,0.373,0.015,0.000,0.006,0.000,0.987
1759326994.410828,27.248,arcade,0.899,0.006,1.625,0.297,0.011,0.000,0.007,0.000,0.932
1759326994.436881,26.027,arcade,1.217,0.003,1.370,0.373,0.013,0.000,0.005,0.000,0.183
1759326994.463987,26.303,arcade,0.760,0.006,1.549,0.860,0.010,0.000,0.003,0.000,0.920
1759326994.492730,28.079,arcade,0.638,0.003,1.972,0.448,0.016,0.000,0.004,0.000,1.233
1759326994.520394,27.002,arcade,0.879,0.006,1.387,0.431,0.013,0.000,0.005,0.000,1.093
1759326994.547960,27.058,arcade,0.972,0.005,1.553,0.571,0.018,0.000,0.006,0.000,0.248
